THERMAL ZONE: P1-6-COMMERCE 1-Cooling,THERMAL ZONE: HALL-1-7-Cooling,THERMAL ZONE: HALL-1-6-Cooling,,timestep
25.897156,24.487974,25.763672,,4424
22.611551,23.220322,22.938951,,4425
22.889189,25.346577,23.884844,,4426
22.218184,24.793583,22.915522,,4427
25.156311,23.568445,25.661983,,4428
23.503311,22.72876,22.328642,,4429
23.780043,25.17731,24.548038,,4430
24.19392,23.559866,22.485329,,4431
23.852571,22.296652,22.449652,,4432
23.827522,22.457024,25.31253,,4433
24.164452,22.452225,24.785324,,4434
22.173384,23.489004,22.200047,,4435
22.213713,25.243866,22.389236,,4436
25.447968,23.65627,25.573727,,4437
24.371315,22.672703,23.263659,,4438
23.062845,23.524952,23.253,,4439
24.472626,24.565104,22.754993,,4440
23.346369,22.678013,23.398138,,4441
24.713476,22.685661,22.325356,,4442
23.037231,22.737597,24.134394,,4443
22.274614,22.348015,22.564737,,4444
25.66652,23.171772,23.159035,,4445
23.487535,23.75776,24.121553,,4446
25.680202,22.484879,24.07855,,4447
22.221952,25.41986,22.353327,,4448
23.245466,24.466026,22.491192,,4449
24.735775,25.218655,23.841515,,4450
22.211185,23.557928,24.032215,,4451
23.473804,25.231522,22.657503,,4452
24.137491,22.85543,24.659502,,4453
23.237988,24.64836,22.448378,,4454
25.714052,24.566624,22.572268,,4455
25.580456,25.248377,24.106613,,4456
24.996939,23.336313,23.22441,,4457
23.763975,23.777191,24.061674,,4458
22.442467,24.304655,24.509727,,4459
23.202528,23.36192,25.591513,,4460
23.990551,23.770359,25.634075,,4461
25.641537,22.464815,23.441307,,4462
22.682236,22.713888,25.391148,,4463
23.192156,23.765873,23.139463,,4464
23.057041,23.584192,22.572855,,4465
